EA_CODE,RESPONDENT_ID,COUNTY,DISTRICT,TOWN_VILLAGE,VERSION_x,Q1,Q2,Q3,Q5,Q6_1,Q11,Q15,Q32,Q33,Q41,Q44,Q89,IQ6,IQ8GENDER,IQ9ETHNICITY,loc_rules,trad_rules,more_loc_rules,more_trad_rules,T,age,gender,employed_q3,formal_education_q5,pastoral_q6,low_ses_q15,freq_drought_worse_q41,sev_drought_worse_q44,RepDrt,RepDrtBoth,included_q11,attacked_1yr,eth_match,gender_match,loc_rules_bi,trad_rules_bi,more_loc_rules_bi,more_trad_rules_bi,useM1,useM2,useM3,useM4,weather_lied,inst_lied,VERSION_y,newQ74A,newQ74B,newQ75A,newQ75B,control_combx,control_comb_avgx,vio_combx,vio_comb_avgx,vio_support,long,lat,ID,meanVCI_2004_2013,meanVCI_2004_2008,meanVCI_2009_2013,meanVCI_2004_2006,meanVCI_2007_2009,meanVCI_2010_2012,meanVCI_2011_2013,meanVCI_2000_2000,meanVCI_2001_2001,meanVCI_2002_2002,meanVCI_2003_2003,meanVCI_2004_2004,meanVCI_2005_2005,meanVCI_2006_2006,meanVCI_2007_2007,meanVCI_2008_2008,meanVCI_2009_2009,meanVCI_2010_2010,meanVCI_2011_2011,meanVCI_2012_2012,meanVCI_2013_2013,GridID_x,meanSPI3_2003_2012,meanSPI3_2004_2012,meanSPI3_2004_2008_x,meanSPI3_2003_2007,meanSPI3_2008_2012,meanSPI3_2004_2006_x,meanSPI3_2007_2009_x,meanSPI3_2010_2012_x,meanSPI3_2000_2000_x,meanSPI3_2001_2001_x,meanSPI3_2002_2002_x,meanSPI3_2003_2003_x,meanSPI3_2004_2004_x,meanSPI3_2005_2005_x,meanSPI3_2006_2006_x,meanSPI3_2007_2007_x,meanSPI3_2008_2008_x,meanSPI3_2009_2009_x,meanSPI3_2010_2010_x,meanSPI3_2011_2011_x,meanSPI3_2012_2012_x,GridID_y,meanTI3_2003_2012,meanTI3_2004_2012,meanTI3_2004_2008,meanTI3_2003_2007,meanTI3_2008_2012,meanTI3_2004_2006,meanTI3_2007_2009,meanTI3_2010_2012,meanTI3_2000_2000,meanTI3_2001_2001,meanTI3_2002_2002,meanTI3_2003_2003,meanTI3_2004_2004,meanTI3_2005_2005,meanTI3_2006_2006,meanTI3_2007_2007,meanTI3_2008_2008,meanTI3_2009_2009,meanTI3_2010_2010,meanTI3_2011_2011,meanTI3_2012_2012,meanSPI3_2004_2013,meanSPI3_2004_2008_y,meanSPI3_2009_2013,meanSPI3_2004_2006_y,meanSPI3_2007_2009_y,meanSPI3_2010_2012_y,meanSPI3_2011_2013,meanSPI3_2000_2000_y,meanSPI3_2001_2001_y,meanSPI3_2002_2002_y,meanSPI3_2003_2003_y,meanSPI3_2004_2004_y,meanSPI3_2005_2005_y,meanSPI3_2006_2006_y,meanSPI3_2007_2007_y,meanSPI3_2008_2008_y,meanSPI3_2009_2009_y,meanSPI3_2010_2010_y,meanSPI3_2011_2011_y,meanSPI3_2012_2012_y,meanSPI3_2013_2013,VCImean2013_07_2014_06,SPI3mean2013_07_2014_06,EAsSPI3var,DataVCI,DataTAM,DataTI3,DataSPI3,SPI3Below1st,SPI3Below2nd,TAMBelow1st,TAMBelow2nd,Var_low,Var_verylow,SumPre1_50k,SumPre1_25k,SumPre2_50k,SumPre2_25k,SumPre5_50k,SumPre5_25k,SumPost_50k,SumPost_25k,SumPost1_50k,SumPost1_25k
313010101003,120.0,25,86,CHUMVINI A1,1,24.0,1,7,7,8,Taita,4,7,7,2,2,2,4.0,2,7,There are not,There are not,There were never rules,There were never rules,0.0,24.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,*,4.0,*,5.0,0.5,0.0,*,0.5,37.706094,-3.193761,30,-0.14141,-0.09678,-0.18603,0.07415,-0.53648,0.06866,-0.10476,-1.16931,0.2018,0.34912,-0.05237,0.51606,-0.9746,0.68098,-0.26084,-0.44552,-0.90308,0.28721,-0.0378,-0.04344,-0.23304,1166,0.00686,0.00482,0.19549,0.19783,-0.18411,0.29854,-0.06383,-0.22026,-0.52592,-1.19857,0.71841,0.02523,0.33404,0.15882,0.40275,0.06828,0.01353,-0.27328,-0.19597,-0.17402,-0.2908,1166,1.11905,1.07163,0.79246,1.00773,1.23037,0.85336,0.95289,1.40863,0.93158,0.5072,1.62777,1.54588,1.07144,0.58712,0.90152,0.93271,0.46954,1.45644,1.78918,1.67116,0.76554,0.22409,0.16853,0.27964,0.28314,0.03141,0.31655,0.37687,-0.36633,-0.36594,0.28694,0.16464,0.10377,0.05738,0.68828,-0.3013,0.29453,0.10101,0.16661,0.79651,-0.01347,0.34756,-0.76727,0.35839,0.845561326335136,-0.14141,0.22409,1.11905,0.00482,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401010501005,217.0,15,50,LORUKO,2,70.0,1,7,4,2,Rendile,3,7,2,2,2,4,4.0,2,2,There are not,Yes,There were never rules,More rules,1.0,70.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,*,5.0,*,5.0,0.0,*,10.0,1.0,1.0,37.929486,2.124308,168,-0.11384,-0.13324,-0.09444,-0.111,-0.32151,-0.22733,0.10474,-1.0832,-0.00516,0.50573,0.26151,0.27817,-0.68459,0.07342,-0.00932,-0.32391,-0.63131,-0.15511,-0.63993,0.11306,0.84109,832,0.14118,0.14956,0.18207,0.13049,0.15187,0.10817,0.16654,0.17395,-0.79208,-0.4839,0.00755,0.06578,0.28907,0.15282,-0.11737,0.26213,0.32372,-0.08622,0.02411,-0.00043,0.49817,832,1.02576,0.96992,0.88435,1.05904,0.99248,1.06314,0.88552,0.9611,0.63781,0.72192,1.73289,1.52834,1.12271,0.88727,1.17942,0.57746,0.65486,1.42424,1.24123,1.21449,0.42758,0.02619,-0.08623,0.13861,-0.17104,-0.01998,0.10034,0.26074,-0.60306,0.13147,0.24821,0.2626,0.15892,-0.74236,0.07031,0.03805,0.04393,-0.14192,0.05278,-0.02514,0.27337,0.53398,0.60305,0.20198,0.912819112972366,-0.11384,0.02619,1.02576,0.14956,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
401010501005,218.0,15,50,LORUKO,1,19.0,2,7,3,2,Rendile,3,7,3,2,2,4,2.0,2,2,Don't Know,Yes,There were never rules,More rules,0.0,19.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1,3.0,*,4.0,*,7.0,0.699999988079071,0.0,*,0.7,37.929486,2.124308,168,-0.11384,-0.13324,-0.09444,-0.111,-0.32151,-0.22733,0.10474,-1.0832,-0.00516,0.50573,0.26151,0.27817,-0.68459,0.07342,-0.00932,-0.32391,-0.63131,-0.15511,-0.63993,0.11306,0.84109,832,0.14118,0.14956,0.18207,0.13049,0.15187,0.10817,0.16654,0.17395,-0.79208,-0.4839,0.00755,0.06578,0.28907,0.15282,-0.11737,0.26213,0.32372,-0.08622,0.02411,-0.00043,0.49817,832,1.02576,0.96992,0.88435,1.05904,0.99248,1.06314,0.88552,0.9611,0.63781,0.72192,1.73289,1.52834,1.12271,0.88727,1.17942,0.57746,0.65486,1.42424,1.24123,1.21449,0.42758,0.02619,-0.08623,0.13861,-0.17104,-0.01998,0.10034,0.26074,-0.60306,0.13147,0.24821,0.2626,0.15892,-0.74236,0.07031,0.03805,0.04393,-0.14192,0.05278,-0.02514,0.27337,0.53398,0.60305,0.20198,0.912819112972366,-0.11384,0.02619,1.02576,0.14956,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
401010501005,219.0,15,50,LORUKO,1,36.0,1,7,3,2,Rendile,2,2,3,2,2,2,2.0,1,7,Yes,Yes,More rules,More rules,0.0,36.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1,1.0,*,5.0,*,6.0,0.6000000238418579,0.0,*,0.6,37.929486,2.124308,168,-0.11384,-0.13324,-0.09444,-0.111,-0.32151,-0.22733,0.10474,-1.0832,-0.00516,0.50573,0.26151,0.27817,-0.68459,0.07342,-0.00932,-0.32391,-0.63131,-0.15511,-0.63993,0.11306,0.84109,832,0.14118,0.14956,0.18207,0.13049,0.15187,0.10817,0.16654,0.17395,-0.79208,-0.4839,0.00755,0.06578,0.28907,0.15282,-0.11737,0.26213,0.32372,-0.08622,0.02411,-0.00043,0.49817,832,1.02576,0.96992,0.88435,1.05904,0.99248,1.06314,0.88552,0.9611,0.63781,0.72192,1.73289,1.52834,1.12271,0.88727,1.17942,0.57746,0.65486,1.42424,1.24123,1.21449,0.42758,0.02619,-0.08623,0.13861,-0.17104,-0.01998,0.10034,0.26074,-0.60306,0.13147,0.24821,0.2626,0.15892,-0.74236,0.07031,0.03805,0.04393,-0.14192,0.05278,-0.02514,0.27337,0.53398,0.60305,0.20198,0.912819112972366,-0.11384,0.02619,1.02576,0.14956,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
401010501005,220.0,15,50,LORUKO,2,42.0,2,7,2,2,Rendile,2,7,3,2,2,4,4.0,1,7,Yes,Yes,There were never rules,More rules,1.0,42.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2,*,1.0,*,4.0,0.0,*,5.0,0.5,0.5,37.929486,2.124308,168,-0.11384,-0.13324,-0.09444,-0.111,-0.32151,-0.22733,0.10474,-1.0832,-0.00516,0.50573,0.26151,0.27817,-0.68459,0.07342,-0.00932,-0.32391,-0.63131,-0.15511,-0.63993,0.11306,0.84109,832,0.14118,0.14956,0.18207,0.13049,0.15187,0.10817,0.16654,0.17395,-0.79208,-0.4839,0.00755,0.06578,0.28907,0.15282,-0.11737,0.26213,0.32372,-0.08622,0.02411,-0.00043,0.49817,832,1.02576,0.96992,0.88435,1.05904,0.99248,1.06314,0.88552,0.9611,0.63781,0.72192,1.73289,1.52834,1.12271,0.88727,1.17942,0.57746,0.65486,1.42424,1.24123,1.21449,0.42758,0.02619,-0.08623,0.13861,-0.17104,-0.01998,0.10034,0.26074,-0.60306,0.13147,0.24821,0.2626,0.15892,-0.74236,0.07031,0.03805,0.04393,-0.14192,0.05278,-0.02514,0.27337,0.53398,0.60305,0.20198,0.912819112972366,-0.11384,0.02619,1.02576,0.14956,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
401010501005,224.0,15,50,LORUKO,1,36.0,2,2,4,2,Rendile,3,8,4,2,2,3,5.0,1,7,Don't Know,Yes,Don't know,No change,0.0,36.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1,1.0,*,5.0,*,6.0,0.6000000238418579,0.0,*,0.6,37.929486,2.124308,168,-0.11384,-0.13324,-0.09444,-0.111,-0.32151,-0.22733,0.10474,-1.0832,-0.00516,0.50573,0.26151,0.27817,-0.68459,0.07342,-0.00932,-0.32391,-0.63131,-0.15511,-0.63993,0.11306,0.84109,832,0.14118,0.14956,0.18207,0.13049,0.15187,0.10817,0.16654,0.17395,-0.79208,-0.4839,0.00755,0.06578,0.28907,0.15282,-0.11737,0.26213,0.32372,-0.08622,0.02411,-0.00043,0.49817,832,1.02576,0.96992,0.88435,1.05904,0.99248,1.06314,0.88552,0.9611,0.63781,0.72192,1.73289,1.52834,1.12271,0.88727,1.17942,0.57746,0.65486,1.42424,1.24123,1.21449,0.42758,0.02619,-0.08623,0.13861,-0.17104,-0.01998,0.10034,0.26074,-0.60306,0.13147,0.24821,0.2626,0.15892,-0.74236,0.07031,0.03805,0.04393,-0.14192,0.05278,-0.02514,0.27337,0.53398,0.60305,0.20198,0.912819112972366,-0.11384,0.02619,1.02576,0.14956,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
402030201017,193.0,15,13,GUS/KEITE,1,45.0,1,7,4,2,Rendile,4,7,2,3,2,4,3.0,2,2,There are not,Yes,There were never rules,More rules,0.0,45.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1,1.0,*,3.0,*,4.0,0.4000000059604645,0.0,*,0.4,36.289718,4.42369,164,0.39362,0.5178,0.26944,0.35767,0.48923,0.36625,0.26366,-1.3708,-0.97262,0.40103,0.89254,0.52958,-0.03755,0.58097,1.24137,0.27462,-0.0483,0.6045,-0.05722,0.55147,0.29673,684,0.27699,0.26332,0.27818,0.27712,0.27686,0.22932,0.2092,0.35143,-0.2535,-0.53318,-0.06978,0.40004,0.24077,0.2166,0.23059,0.29758,0.40533,-0.07531,0.24665,0.10198,0.70566,684,1.04338,0.99565,1.04979,1.168,0.91876,1.19571,0.96388,0.82736,0.94022,1.35655,1.8947,1.47298,1.32005,0.90539,1.3617,0.77991,0.8819,1.22984,1.20502,0.88034,0.39671,0.16023,0.24904,0.07142,0.08138,0.06362,0.32695,0.29814,-0.79861,-0.42003,0.43415,0.15855,-0.04348,-0.34276,0.63038,1.06116,-0.06012,-0.81018,0.27287,0.24092,0.46708,0.18644,-0.62481,0.1646,0.940394827319218,0.39362,0.16023,1.04338,0.26332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
402030201017,194.0,15,13,GUS/KEITE,1,28.0,2,7,3,2,Borana,2,3,2,2,2,3,1.0,2,2,Yes,Yes,More rules,More rules,0.0,28.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,5.0,*,5.0,*,10.0,1.0,0.0,*,1.0,36.289718,4.42369,164,0.39362,0.5178,0.26944,0.35767,0.48923,0.36625,0.26366,-1.3708,-0.97262,0.40103,0.89254,0.52958,-0.03755,0.58097,1.24137,0.27462,-0.0483,0.6045,-0.05722,0.55147,0.29673,684,0.27699,0.26332,0.27818,0.27712,0.27686,0.22932,0.2092,0.35143,-0.2535,-0.53318,-0.06978,0.40004,0.24077,0.2166,0.23059,0.29758,0.40533,-0.07531,0.24665,0.10198,0.70566,684,1.04338,0.99565,1.04979,1.168,0.91876,1.19571,0.96388,0.82736,0.94022,1.35655,1.8947,1.47298,1.32005,0.90539,1.3617,0.77991,0.8819,1.22984,1.20502,0.88034,0.39671,0.16023,0.24904,0.07142,0.08138,0.06362,0.32695,0.29814,-0.79861,-0.42003,0.43415,0.15855,-0.04348,-0.34276,0.63038,1.06116,-0.06012,-0.81018,0.27287,0.24092,0.46708,0.18644,-0.62481,0.1646,0.940394827319218,0.39362,0.16023,1.04338,0.26332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
402030201017,195.0,15,13,GUS/KEITE,1,29.0,1,2,3,2,Rendile,2,4,3,2,2,5,4.0,1,7,Yes,Yes,No change,More rules,0.0,29.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,*,5.0,*,6.0,0.6000000238418579,0.0,*,0.6,36.289718,4.42369,164,0.39362,0.5178,0.26944,0.35767,0.48923,0.36625,0.26366,-1.3708,-0.97262,0.40103,0.89254,0.52958,-0.03755,0.58097,1.24137,0.27462,-0.0483,0.6045,-0.05722,0.55147,0.29673,684,0.27699,0.26332,0.27818,0.27712,0.27686,0.22932,0.2092,0.35143,-0.2535,-0.53318,-0.06978,0.40004,0.24077,0.2166,0.23059,0.29758,0.40533,-0.07531,0.24665,0.10198,0.70566,684,1.04338,0.99565,1.04979,1.168,0.91876,1.19571,0.96388,0.82736,0.94022,1.35655,1.8947,1.47298,1.32005,0.90539,1.3617,0.77991,0.8819,1.22984,1.20502,0.88034,0.39671,0.16023,0.24904,0.07142,0.08138,0.06362,0.32695,0.29814,-0.79861,-0.42003,0.43415,0.15855,-0.04348,-0.34276,0.63038,1.06116,-0.06012,-0.81018,0.27287,0.24092,0.46708,0.18644,-0.62481,0.1646,0.940394827319218,0.39362,0.16023,1.04338,0.26332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
402030201017,196.0,15,13,GUS/KEITE,1,37.0,2,3,2,2,Borana,2,3,2,2,2,5,1.0,1,7,Yes,There are not,More rules,More rules,0.0,37.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,1.0,*,5.0,*,6.0,0.6000000238418579,0.0,*,0.6,36.289718,4.42369,164,0.39362,0.5178,0.26944,0.35767,0.48923,0.36625,0.26366,-1.3708,-0.97262,0.40103,0.89254,0.52958,-0.03755,0.58097,1.24137,0.27462,-0.0483,0.6045,-0.05722,0.55147,0.29673,684,0.27699,0.26332,0.27818,0.27712,0.27686,0.22932,0.2092,0.35143,-0.2535,-0.53318,-0.06978,0.40004,0.24077,0.2166,0.23059,0.29758,0.40533,-0.07531,0.24665,0.10198,0.70566,684,1.04338,0.99565,1.04979,1.168,0.91876,1.19571,0.96388,0.82736,0.94022,1.35655,1.8947,1.47298,1.32005,0.90539,1.3617,0.77991,0.8819,1.22984,1.20502,0.88034,0.39671,0.16023,0.24904,0.07142,0.08138,0.06362,0.32695,0.29814,-0.79861,-0.42003,0.43415,0.15855,-0.04348,-0.34276,0.63038,1.06116,-0.06012,-0.81018,0.27287,0.24092,0.46708,0.18644,-0.62481,0.1646,0.940394827319218,0.39362,0.16023,1.04338,0.26332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
402030201017,197.0,15,13,GUS/KEITE,2,52.0,1,2,2,2,Rendile,2,7,4,2,2,4,1.0,1,2,There are not,Yes,There were never rules,No change,1.0,52.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,2,*,2.0,*,3.0,0.0,*,5.0,0.5,0.5,36.289718,4.42369,164,0.39362,0.5178,0.26944,0.35767,0.48923,0.36625,0.26366,-1.3708,-0.97262,0.40103,0.89254,0.52958,-0.03755,0.58097,1.24137,0.27462,-0.0483,0.6045,-0.05722,0.55147,0.29673,684,0.27699,0.26332,0.27818,0.27712,0.27686,0.22932,0.2092,0.35143,-0.2535,-0.53318,-0.06978,0.40004,0.24077,0.2166,0.23059,0.29758,0.40533,-0.07531,0.24665,0.10198,0.70566,684,1.04338,0.99565,1.04979,1.168,0.91876,1.19571,0.96388,0.82736,0.94022,1.35655,1.8947,1.47298,1.32005,0.90539,1.3617,0.77991,0.8819,1.22984,1.20502,0.88034,0.39671,0.16023,0.24904,0.07142,0.08138,0.06362,0.32695,0.29814,-0.79861,-0.42003,0.43415,0.15855,-0.04348,-0.34276,0.63038,1.06116,-0.06012,-0.81018,0.27287,0.24092,0.46708,0.18644,-0.62481,0.1646,0.940394827319218,0.39362,0.16023,1.04338,0.26332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
402030201017,198.0,15,13,GUS/KEITE,1,49.0,2,2,2,2,Rendile,3,7,3,2,2,2,1.0,1,2,Don't Know,Yes,There were never rules,More rules,0.0,49.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,3.0,*,3.0,*,6.0,0.6000000238418579,0.0,*,0.6,36.289718,4.42369,164,0.39362,0.5178,0.26944,0.35767,0.48923,0.36625,0.26366,-1.3708,-0.97262,0.40103,0.89254,0.52958,-0.03755,0.58097,1.24137,0.27462,-0.0483,0.6045,-0.05722,0.55147,0.29673,684,0.27699,0.26332,0.27818,0.27712,0.27686,0.22932,0.2092,0.35143,-0.2535,-0.53318,-0.06978,0.40004,0.24077,0.2166,0.23059,0.29758,0.40533,-0.07531,0.24665,0.10198,0.70566,684,1.04338,0.99565,1.04979,1.168,0.91876,1.19571,0.96388,0.82736,0.94022,1.35655,1.8947,1.47298,1.32005,0.90539,1.3617,0.77991,0.8819,1.22984,1.20502,0.88034,0.39671,0.16023,0.24904,0.07142,0.08138,0.06362,0.32695,0.29814,-0.79861,-0.42003,0.43415,0.15855,-0.04348,-0.34276,0.63038,1.06116,-0.06012,-0.81018,0.27287,0.24092,0.46708,0.18644,-0.62481,0.1646,0.940394827319218,0.39362,0.16023,1.04338,0.26332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
402030201017,199.0,15,13,GUS/KEITE,2,46.0,1,3,6,2,Turkana,3,3,2,2,2,5,4.0,1,7,Don't Know,Yes,More rules,More rules,1.0,46.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,2,*,5.0,*,3.0,0.0,*,8.0,0.800000011920929,0.8,36.289718,4.42369,164,0.39362,0.5178,0.26944,0.35767,0.48923,0.36625,0.26366,-1.3708,-0.97262,0.40103,0.89254,0.52958,-0.03755,0.58097,1.24137,0.27462,-0.0483,0.6045,-0.05722,0.55147,0.29673,684,0.27699,0.26332,0.27818,0.27712,0.27686,0.22932,0.2092,0.35143,-0.2535,-0.53318,-0.06978,0.40004,0.24077,0.2166,0.23059,0.29758,0.40533,-0.07531,0.24665,0.10198,0.70566,684,1.04338,0.99565,1.04979,1.168,0.91876,1.19571,0.96388,0.82736,0.94022,1.35655,1.8947,1.47298,1.32005,0.90539,1.3617,0.77991,0.8819,1.22984,1.20502,0.88034,0.39671,0.16023,0.24904,0.07142,0.08138,0.06362,0.32695,0.29814,-0.79861,-0.42003,0.43415,0.15855,-0.04348,-0.34276,0.63038,1.06116,-0.06012,-0.81018,0.27287,0.24092,0.46708,0.18644,-0.62481,0.1646,0.940394827319218,0.39362,0.16023,1.04338,0.26332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
402030201017,200.0,15,13,GUS/KEITE,2,28.0,2,2,4,2,Turkana,3,8,3,2,2,4,5.0,1,7,Don't Know,Yes,Don't know,More rules,1.0,28.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2,*,5.0,*,5.0,0.0,*,10.0,1.0,1.0,36.289718,4.42369,164,0.39362,0.5178,0.26944,0.35767,0.48923,0.36625,0.26366,-1.3708,-0.97262,0.40103,0.89254,0.52958,-0.03755,0.58097,1.24137,0.27462,-0.0483,0.6045,-0.05722,0.55147,0.29673,684,0.27699,0.26332,0.27818,0.27712,0.27686,0.22932,0.2092,0.35143,-0.2535,-0.53318,-0.06978,0.40004,0.24077,0.2166,0.23059,0.29758,0.40533,-0.07531,0.24665,0.10198,0.70566,684,1.04338,0.99565,1.04979,1.168,0.91876,1.19571,0.96388,0.82736,0.94022,1.35655,1.8947,1.47298,1.32005,0.90539,1.3617,0.77991,0.8819,1.22984,1.20502,0.88034,0.39671,0.16023,0.24904,0.07142,0.08138,0.06362,0.32695,0.29814,-0.79861,-0.42003,0.43415,0.15855,-0.04348,-0.34276,0.63038,1.06116,-0.06012,-0.81018,0.27287,0.24092,0.46708,0.18644,-0.62481,0.1646,0.940394827319218,0.39362,0.16023,1.04338,0.26332,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
403030104007,209.0,15,44,MBARNAT,1,37.0,1,7,2,2,Samburu,2,7,2,2,2,4,4.0,2,2,There are not,Yes,There were never rules,More rules,0.0,37.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1,4.0,*,4.0,*,8.0,0.800000011920929,0.0,*,0.8,36.845821,2.606239,167,0.48379,0.643,0.32458,0.58932,0.45247,0.37038,0.49504,-1.13598,0.26204,0.14946,0.60547,0.85075,0.05762,0.85959,0.80313,0.64392,-0.08965,0.22746,-0.1155,0.99917,0.60143,795,0.22621,0.21569,0.26054,0.23477,0.21765,0.16914,0.2005,0.27743,-0.44978,-0.47545,-0.04341,0.32088,0.32685,0.18146,-0.00088,0.34555,0.44975,-0.19379,0.19268,-0.04002,0.67963,795,1.01592,0.96426,0.98177,1.1165,0.91535,1.17303,0.8977,0.82204,0.97241,1.13165,1.90504,1.48094,1.31808,0.86956,1.33143,0.58248,0.8073,1.30332,1.18549,0.933,0.34764,0.22644,0.18153,0.27135,0.07736,0.09757,0.46054,0.40477,-0.90362,-0.17059,0.23249,0.13228,0.29007,-0.0913,0.03332,0.72713,-0.05158,-0.38284,0.52528,0.34919,0.50715,0.35798,0.17927,-0.10436,0.934294254040535,0.48379,0.22644,1.01592,0.21569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
